0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3.933494367,,4.357189949,,,,,,4.058860436,,,0.2984565443,,,
2.2119061,,1.843815421,,,,,,6.195498765,,,1.664470686,,,
1.084968899,,38.38653716,,,,,,0.6069552944,,,0.1799547534,,,
0.2592853233,,2.15874651,,,,,,1.191039999,,,2.528011891,,,
1.373322553,,0.4808499932,,,,,,7.844509638,,,0.0003972917912,,,
4.045268477,,0.1043516327,,,,,,6.745577571,,,0.3394604377,,,
20.08848454,,1.08141072,,,,,,0.5606143141,,,1.197220938,,,
34.08590706,,0.04373499053,,,,,,0.1551124207,,,0.6384349363,,,
25.82673116,,0.3492687963,,,,,,0.1849970675,,,2.173187753,,,
22.82737952,,0.04528626276,,,,,,0.2341563998,,,0.6464925918,,,
34.34952942,,0.5125757451,,,,,,0.1239264889,,,0.9175220295,,,
31.4294411,,1.079741081,,,,,,0.1887978429,,,1.070537301,,,
18.2462071,,0.8854335324,,,,,,0.1025088987,,,5.066343256,,,
33.40469087,,2.636963981,,,,,,0.3404283187,,,1.602697939,,,
20.86171349,,2.498542465,,,,,,0.2469464454,,,,,,
18.80947815,,1.8269076,,,,,,0.2353088446,,,,,,
31.46337289,,4.442339544,,,,,,2.204110699,,,,,,
29.55838503,,1.538207517,,,,,,1.535563053,,,,,,
39.20010916,,0.1031971655,,,,,,0.3288936753,,,,,,
12.43627108,,0.8031680132,,,,,,0.1888135053,,,,,,
16.28692575,,0.4571868609,,,,,,6.414919341,,,,,,
11.40820247,,1.796208463,,,,,,0.03273130669,,,,,,
6.087404847,,3.835565448,,,,,,1.936316083,,,,,,
6.135675665,,1.922394062,,,,,,2.914246758,,,,,,
5.26206724,,5.27797636,,,,,,1.654301588,,,,,,
5.160360874,,1.383659115,,,,,,1.220442269,,,,,,
0.6174344702,,0.605185925,,,,,,0.3886880401,,,,,,
0.350517013,,0.8946711344,,,,,,9.322913385,,,,,,
0.1999068416,,1.328584573,,,,,,3.876794264,,,,,,
3.576643604,,0.334389446,,,,,,,,,,,,
21.02642416,,0.06855759887,,,,,,,,,,,,
27.52984286,,0.04775474726,,,,,,,,,,,,
24.58249358,,0.1664923219,,,,,,,,,,,,
26.38353868,,0.03564930966,,,,,,,,,,,,
28.36534772,,0.0725959488,,,,,,,,,,,,
29.69146779,,0.08768381868,,,,,,,,,,,,
39.37079857,,0.9010879278,,,,,,,,,,,,
26.50016388,,3.622880277,,,,,,,,,,,,
23.61846158,,0.4229101139,,,,,,,,,,,,
20.82908039,,1.588622864,,,,,,,,,,,,
32.2790716,,1.245372106,,,,,,,,,,,,
2.123816241,,0.252457765,,,,,,,,,,,,
0.3818388761,,0.9106022701,,,,,,,,,,,,
14.64073217,,3.832109347,,,,,,,,,,,,
,,0.1744948933,,,,,,,,,,,,
,,4.327329285,,,,,,,,,,,,
,,1.644211559,,,,,,,,,,,,
,,3.87615091,,,,,,,,,,,,
,,0.8277160346,,,,,,,,,,,,
,,0.7534106457,,,,,,,,,,,,
,,0.9229735601,,,,,,,,,,,,
