0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
34.99975386,38.64170293,17.96059049,15.52271406,13.3605157,14.99867306,7.612347854,2.243209396,6.400529553,23.99955374,17.48371726,24.44640701,,,34.94092884
21.7622934,74.8913078,63.29319366,83.17486508,,7.198641556,51.22006127,,4.268639413,13.78237762,56.28719369,10.41291844,,,34.86211599
33.64459151,24.11982191,8.211466678,10.81216949,,8.579834817,6.08760879,,132.8712606,6.779715323,32.2703429,6.565149114,,,24.05221848
19.32932654,36.8729388,21.88456675,24.09509661,,,8.636951007,,5.534916115,15.84857492,26.3817568,3.239494746,,,34.737715
52.69578338,79.72881168,17.39574374,,,,,,6.214957845,11.20594357,10.07843416,3.751336478,,,35.83728377
37.63318017,29.64727725,7.913841872,,,,,,29.54178416,1.512241899,,6.628864203,,,69.68203328
31.43797585,31.58420929,5.931304794,,,,,,14.28440941,2.470789148,,31.26158421,,,21.16784173
24.33146086,29.63716586,7.953501853,,,,,,22.11259601,4.337013276,,37.34395232,,,24.58962251
23.8263687,26.6032093,8.829861959,,,,,,19.90945591,11.92643447,,68.83110908,,,
123.2680236,39.18663061,17.82581426,,,,,,14.96256369,23.24456076,,48.31068789,,,
22.54963014,20.04143949,21.39150328,,,,,,25.66310908,16.01115231,,105.9353648,,,
24.69548017,24.63974315,26.62617849,,,,,,8.392221189,33.72002538,,63.98960849,,,
9.189431029,27.72920126,31.46977086,,,,,,20.98167999,21.71572596,,19.79236059,,,
5.112737097,34.6066985,24.74735996,,,,,,12.94690933,31.99087599,,34.97604591,,,
5.683291305,133.1138134,29.04927986,,,,,,8.88062697,26.44309851,,21.70605119,,,
3.544327207,130.8921584,72.91979999,,,,,,29.37174263,18.58160399,,24.23318367,,,
6.078805432,,17.39027841,,,,,,27.99551157,22.4886343,,7.097216604,,,
2.69217821,,24.02910716,,,,,,8.733688083,28.11428385,,21.85920877,,,
0.4061069773,,27.13910578,,,,,,12.54476361,40.40622522,,15.01067384,,,
0.307515756,,8.390580783,,,,,,13.6814432,34.21461314,,7.675380188,,,
0.2078664646,,26.68057145,,,,,,6.510656083,29.37913323,,9.442809609,,,
5.59916727,,14.63762739,,,,,,3.716211882,15.30778676,,8.703557812,,,
14.34661038,,13.57566749,,,,,,9.809918675,13.65979061,,3.252779903,,,
39.54519461,,25.67745924,,,,,,4.127657677,4.835005274,,0.975907126,,,
43.89374042,,52.74165531,,,,,,2.6982664,6.864808863,,3.916054069,,,
44.63927528,,5.780633774,,,,,,4.282555748,,,4.856837294,,,
28.48464681,,31.81856304,,,,,,7.925225701,,,2.941577378,,,
37.85433335,,20.22424042,,,,,,10.65529382,,,9.661598458,,,
41.23750664,,25.73852817,,,,,,11.97853802,,,5.254410188,,,
35.28716128,,18.26177789,,,,,,7.524725554,,,7.050043139,,,
39.37326131,,21.02716775,,,,,,17.77940977,,,6.480084971,,,
35.33582505,,30.77024185,,,,,,20.50466403,,,7.512277554,,,
36.05259383,,28.53420498,,,,,,17.21569893,,,8.685400751,,,
39.33589379,,22.00675941,,,,,,22.01878279,,,26.43636464,,,
31.6460699,,24.04323613,,,,,,4.049702274,,,2.810165439,,,
18.11202326,,18.08958478,,,,,,6.318716499,,,10.12623865,,,
20.58704674,,19.35822866,,,,,,11.61356028,,,7.572149576,,,
9.673847776,,22.87411948,,,,,,16.94090636,,,13.24139961,,,
10.109822,,22.52121126,,,,,,4.714987192,,,10.35707905,,,
8.913972515,,11.68548621,,,,,,5.421817552,,,9.32632265,,,
5.582118403,,8.491981583,,,,,,12.15880855,,,4.009968729,,,
3.250720213,,11.22449898,,,,,,7.076025662,,,3.658785501,,,
1.499830776,,83.42291692,,,,,,6.525110783,,,1.960287823,,,
0.4773363339,,6.186705704,,,,,,5.904570348,,,3.448401873,,,
1.973365458,,7.142518548,,,,,,9.816127421,,,4.258532619,,,
5.162070137,,2.657202249,,,,,,9.317722779,,,1.422910941,,,
23.98142945,,4.541960774,,,,,,1.663612455,,,2.780482044,,,
41.19715322,,3.765803837,,,,,,4.309320887,,,1.850884931,,,
30.59578119,,6.778521855,,,,,,7.430647935,,,3.648984074,,,
27.14151462,,6.475631165,,,,,,1.517305043,,,4.912197457,,,
43.39081497,,6.749223677,,,,,,3.895489413,,,2.645591002,,,
38.6738953,,9.056118479,,,,,,1.575192445,,,6.189491875,,,
21.35783179,,7.367392185,,,,,,3.041923749,,,14.18752623,,,
39.32015104,,5.347846847,,,,,,5.546812207,,,4.562771207,,,
24.61656045,,11.06635039,,,,,,2.716387544,,,,,,
23.51745685,,11.09029621,,,,,,1.964564172,,,,,,
38.02401156,,7.501567069,,,,,,5.24611062,,,,,,
35.92960324,,5.733150512,,,,,,6.426847584,,,,,,
48.88101838,,14.10652691,,,,,,4.232716411,,,,,,
16.29153694,,9.056980466,,,,,,4.165029577,,,,,,
19.75736262,,10.92687349,,,,,,8.546652727,,,,,,
14.81298756,,14.16236793,,,,,,2.45073397,,,,,,
7.92674244,,8.690472174,,,,,,2.904887913,,,,,,
8.237808025,,7.378665331,,,,,,11.18693324,,,,,,
6.783417152,,10.9685923,,,,,,7.364426865,,,,,,
6.988899048,,6.347003954,,,,,,3.109284115,,,,,,
0.9460398628,,7.515326553,,,,,,5.842797842,,,,,,
0.9187993579,,3.707822373,,,,,,12.18100819,,,,,,
0.6319991201,,4.32551103,,,,,,12.92949328,,,,,,
4.541202759,,7.370248777,,,,,,,,,,,,
37.97688634,,2.166516771,,,,,,,,,,,,
32.19812756,,2.543969051,,,,,,,,,,,,
30.96231184,,5.197243903,,,,,,,,,,,,
32.50326746,,5.275510529,,,,,,,,,,,,
32.87682054,,6.826327033,,,,,,,,,,,,
35.38968198,,5.322095673,,,,,,,,,,,,
48.22408901,,11.18323153,,,,,,,,,,,,
32.32245755,,6.60960281,,,,,,,,,,,,
28.11392041,,3.303365185,,,,,,,,,,,,
25.65576979,,4.806884365,,,,,,,,,,,,
39.81795,,6.890041086,,,,,,,,,,,,
2.879213482,,8.096670889,,,,,,,,,,,,
0.954657348,,15.84087891,,,,,,,,,,,,
18.38118725,,7.999400382,,,,,,,,,,,,
,,7.695238667,,,,,,,,,,,,
,,9.284353326,,,,,,,,,,,,
,,5.144669939,,,,,,,,,,,,
,,12.73019201,,,,,,,,,,,,
,,6.930832642,,,,,,,,,,,,
,,7.789609146,,,,,,,,,,,,
,,6.31554632,,,,,,,,,,,,
